dataset,run,fold,classifier,percent_correct,training_time_ms,testing_time_ms
pima-CFS,9,3,MykNN1,70.12987012987013,5.364894866943359,3.190755844116211
pima-CFS,9,4,MykNN1,76.62337662337663,5.3730010986328125,3.1075477600097656
pima-CFS,9,5,MykNN1,66.23376623376623,5.308628082275391,3.152608871459961
pima-CFS,9,6,MykNN1,67.53246753246754,5.703449249267578,3.200769424438477
pima-CFS,9,7,MykNN1,64.93506493506493,5.344152450561523,3.205537796020508
pima-CFS,9,8,MykNN1,72.72727272727273,5.3615570068359375,3.180265426635742
pima-CFS,9,9,MykNN1,71.05263157894737,5.299568176269531,3.18598747253418
pima-CFS,9,10,MykNN1,64.47368421052632,5.676984786987305,3.150463104248047
pima-CFS,10,1,MykNN1,72.72727272727273,5.565643310546875,3.256559371948242
pima-CFS,10,2,MykNN1,68.83116883116884,5.675554275512695,3.1528472900390625
pima-CFS,10,3,MykNN1,77.92207792207793,5.333185195922852,3.2052993774414062
pima-CFS,10,4,MykNN1,68.83116883116884,5.647420883178711,3.253936767578125
pima-CFS,10,5,MykNN1,68.83116883116884,6.540775299072266,3.240346908569336
pima-CFS,10,6,MykNN1,72.72727272727273,5.757570266723633,3.1745433807373047
pima-CFS,10,7,MykNN1,72.72727272727273,5.308389663696289,3.2186508178710938
pima-CFS,10,8,MykNN1,62.33766233766234,5.6610107421875,3.215551376342773
pima-CFS,10,9,MykNN1,71.05263157894737,5.323171615600586,3.205537796020508
pima-CFS,10,10,MykNN1,60.526315789473685,5.774021148681641,3.203868865966797
pima-CFS,1,1,MykNN5,79.22077922077922,5.639076232910156,3.650188446044922
pima-CFS,1,2,MykNN5,74.02597402597402,5.240440368652344,3.4842491149902344
pima-CFS,1,3,MykNN5,75.32467532467533,5.594015121459961,3.47900390625
pima-CFS,1,4,MykNN5,71.42857142857143,5.323410034179688,3.61943244934082
pima-CFS,1,5,MykNN5,79.22077922077922,5.609273910522461,3.6623477935791016
pima-CFS,1,6,MykNN5,79.22077922077922,15.66481590270996,3.684520721435547
pima-CFS,1,7,MykNN5,71.42857142857143,5.79524040222168,3.623485565185547
pima-CFS,1,8,MykNN5,70.12987012987013,5.319356918334961,3.684282302856445
pima-CFS,1,9,MykNN5,72.36842105263158,5.778074264526367,3.6776065826416016
pima-CFS,1,10,MykNN5,82.89473684210526,5.449056625366211,3.626585006713867
pima-CFS,2,1,MykNN5,79.22077922077922,5.782604217529297,3.660678863525391
pima-CFS,2,2,MykNN5,70.12987012987013,5.717992782592773,3.714799880981445
pima-CFS,2,3,MykNN5,71.42857142857143,5.336761474609375,3.620624542236328
pima-CFS,2,4,MykNN5,76.62337662337663,5.684137344360352,3.668785095214844
pima-CFS,2,5,MykNN5,76.62337662337663,5.255222320556641,3.614664077758789
pima-CFS,2,6,MykNN5,71.42857142857143,5.643844604492188,3.379344940185547
pima-CFS,2,7,MykNN5,71.42857142857143,5.507707595825195,3.714561462402344
pima-CFS,2,8,MykNN5,77.92207792207793,6.14619255065918,3.520488739013672
pima-CFS,2,9,MykNN5,72.36842105263158,5.970239639282227,3.624200820922852
pima-CFS,2,10,MykNN5,76.31578947368422,5.519390106201172,3.776788711547852
pima-CFS,3,1,MykNN5,79.22077922077922,6.286859512329102,4.549503326416016
pima-CFS,3,2,MykNN5,72.72727272727273,5.7392120361328125,3.54766845703125
pima-CFS,3,3,MykNN5,70.12987012987013,6.141901016235352,3.6649703979492183
pima-CFS,3,4,MykNN5,68.83116883116884,5.598783493041992,3.693103790283203
pima-CFS,3,5,MykNN5,72.72727272727273,5.918979644775391,3.6885738372802734
pima-CFS,3,6,MykNN5,81.81818181818183,5.644559860229492,3.7071704864501953
pima-CFS,3,7,MykNN5,71.42857142857143,5.985736846923828,4.212379455566406
pima-CFS,3,8,MykNN5,80.51948051948052,5.474567413330078,4.08625602722168
pima-CFS,3,9,MykNN5,80.26315789473685,6.235361099243164,3.620147705078125
pima-CFS,3,10,MykNN5,75.0,5.3119659423828125,3.737926483154297
pima-CFS,4,1,MykNN5,74.02597402597402,9.808063507080078,3.693819046020508
pima-CFS,4,2,MykNN5,77.92207792207793,5.630970001220703,3.632783889770508
pima-CFS,4,3,MykNN5,70.12987012987013,5.470037460327148,3.622293472290039
pima-CFS,4,4,MykNN5,76.62337662337663,5.705356597900391,3.603458404541016
pima-CFS,4,5,MykNN5,77.92207792207793,5.339860916137695,3.58271598815918
pima-CFS,4,6,MykNN5,74.02597402597402,5.696773529052734,3.450632095336914
pima-CFS,4,7,MykNN5,72.72727272727273,5.197286605834961,3.3702850341796875
pima-CFS,4,8,MykNN5,77.92207792207793,5.535364151000977,3.339052200317383
pima-CFS,4,9,MykNN5,76.31578947368422,5.169868469238281,3.4220218658447266
pima-CFS,4,10,MykNN5,69.73684210526315,5.245447158813477,3.345489501953125
pima-CFS,5,1,MykNN5,75.32467532467533,9.345293045043944,5.18798828125
pima-CFS,5,2,MykNN5,76.62337662337663,6.056547164916992,3.597259521484375
pima-CFS,5,3,MykNN5,76.62337662337663,5.630731582641602,3.5288333892822266
pima-CFS,5,4,MykNN5,80.51948051948052,6.126642227172852,3.629922866821289
pima-CFS,5,5,MykNN5,71.42857142857143,5.687475204467773,3.5953521728515625
pima-CFS,5,6,MykNN5,67.53246753246754,11.644363403320312,9.995222091674805
pima-CFS,5,7,MykNN5,83.11688311688312,5.548715591430664,3.381967544555664
pima-CFS,5,8,MykNN5,72.72727272727273,5.1136016845703125,3.436565399169922
pima-CFS,5,9,MykNN5,75.0,5.527973175048828,3.43012809753418
pima-CFS,5,10,MykNN5,75.0,5.270957946777344,3.361225128173828
pima-CFS,6,1,MykNN5,80.51948051948052,5.985736846923828,3.6721229553222656
pima-CFS,6,2,MykNN5,85.71428571428571,5.862712860107422,3.75056266784668
pima-CFS,6,3,MykNN5,72.72727272727273,5.443334579467773,3.638029098510742
pima-CFS,6,4,MykNN5,72.72727272727273,5.756855010986328,3.757953643798828
pima-CFS,6,5,MykNN5,67.53246753246754,5.398035049438477,3.6668777465820312
pima-CFS,6,6,MykNN5,72.72727272727273,5.628108978271484,3.590822219848633
pima-CFS,6,7,MykNN5,70.12987012987013,5.3157806396484375,3.597736358642578
pima-CFS,6,8,MykNN5,79.22077922077922,5.693197250366211,3.639459609985352
pima-CFS,6,9,MykNN5,71.05263157894737,5.257844924926758,3.700494766235352
pima-CFS,6,10,MykNN5,68.42105263157895,5.524396896362305,3.5758018493652344
pima-CFS,7,1,MykNN5,83.11688311688312,5.743503570556641,3.723621368408203
pima-CFS,7,2,MykNN5,75.32467532467533,5.297660827636719,3.615856170654297
pima-CFS,7,3,MykNN5,72.72727272727273,5.706310272216797,3.5865306854248047
pima-CFS,7,4,MykNN5,74.02597402597402,5.411148071289063,3.6725997924804688
pima-CFS,7,5,MykNN5,76.62337662337663,5.710840225219727,3.629922866821289
pima-CFS,7,6,MykNN5,72.72727272727273,5.359888076782227,3.536224365234375
pima-CFS,7,7,MykNN5,75.32467532467533,5.649805068969727,3.495931625366211
pima-CFS,7,8,MykNN5,67.53246753246754,5.787849426269531,3.4368038177490234
pima-CFS,7,9,MykNN5,82.89473684210526,5.542993545532227,3.377914428710937
pima-CFS,7,10,MykNN5,69.73684210526315,5.208015441894531,3.244638442993164
pima-CFS,8,1,MykNN5,75.32467532467533,5.859613418579102,5.033969879150391
pima-CFS,8,2,MykNN5,74.02597402597402,7.484912872314453,3.653526306152344
pima-CFS,8,3,MykNN5,68.83116883116884,5.349159240722656,3.577232360839844
pima-CFS,8,4,MykNN5,71.42857142857143,5.680084228515625,3.5941600799560547
pima-CFS,8,5,MykNN5,75.32467532467533,5.318641662597656,3.630161285400391
pima-CFS,8,6,MykNN5,71.42857142857143,5.628824234008789,3.613948822021485
pima-CFS,8,7,MykNN5,74.02597402597402,5.328655242919922,3.56292724609375
pima-CFS,8,8,MykNN5,74.02597402597402,5.599498748779297,3.5779476165771484
pima-CFS,8,9,MykNN5,73.68421052631578,5.347728729248047,3.455162048339844
pima-CFS,8,10,MykNN5,76.31578947368422,5.423069000244141,3.580808639526367
pima-CFS,9,1,MykNN5,77.92207792207793,5.759954452514648,3.625631332397461
pima-CFS,9,2,MykNN5,72.72727272727273,5.385160446166992,3.56435775756836
pima-CFS,9,3,MykNN5,68.83116883116884,5.718231201171875,3.493785858154297
pima-CFS,9,4,MykNN5,71.42857142857143,5.40471076965332,3.5648345947265625
pima-CFS,9,5,MykNN5,77.92207792207793,5.630254745483398,3.614425659179688
pima-CFS,9,6,MykNN5,74.02597402597402,5.371809005737305,3.615140914916992
pima-CFS,9,7,MykNN5,74.02597402597402,5.916118621826172,3.490924835205078
pima-CFS,9,8,MykNN5,76.62337662337663,21.07381820678711,7.605791091918945
pima-CFS,9,9,MykNN5,78.94736842105263,5.776166915893555,3.513813018798828
pima-CFS,9,10,MykNN5,78.94736842105263,5.347967147827148,3.489255905151367
pima-CFS,10,1,MykNN5,76.62337662337663,5.81049919128418,3.611326217651367
pima-CFS,10,2,MykNN5,83.11688311688312,5.651950836181641,3.5026073455810547
pima-CFS,10,3,MykNN5,71.42857142857143,5.363225936889648,3.5321712493896484
pima-CFS,10,4,MykNN5,77.92207792207793,5.680322647094727,3.554105758666992
pima-CFS,10,5,MykNN5,79.22077922077922,5.36346435546875,3.4780502319335938
pima-CFS,10,6,MykNN5,79.22077922077922,5.694389343261719,3.550291061401367
pima-CFS,10,7,MykNN5,70.12987012987013,5.411386489868164,3.573179244995117
pima-CFS,10,8,MykNN5,67.53246753246754,5.698442459106445,3.813266754150391
pima-CFS,10,9,MykNN5,78.94736842105263,5.501031875610352,3.413677215576172
pima-CFS,10,10,MykNN5,77.63157894736842,5.616426467895508,3.3578872680664062
pima-CFS,1,1,MyNB,80.51948051948052,3.090381622314453,2.330303192138672
pima-CFS,1,2,MyNB,83.11688311688312,2.924203872680664,2.2466182708740234
pima-CFS,1,3,MyNB,71.42857142857143,3.073453903198242,2.110719680786133
pima-CFS,1,4,MyNB,75.32467532467533,2.880573272705078,2.104043960571289
pima-CFS,1,5,MyNB,75.32467532467533,2.8090476989746094,1.9698143005371092
pima-CFS,1,6,MyNB,77.92207792207793,2.818584442138672,2.082347869873047
pima-CFS,1,7,MyNB,76.62337662337663,2.8738975524902344,1.9655227661132808
pima-CFS,1,8,MyNB,75.32467532467533,2.81524658203125,2.240896224975586
pima-CFS,1,9,MyNB,77.63157894736842,2.891063690185547,2.2430419921875
pima-CFS,1,10,MyNB,69.73684210526315,2.919435501098633,2.24161148071289
pima-CFS,2,1,MyNB,81.81818181818183,3.38602066040039,2.292156219482422
pima-CFS,2,2,MyNB,70.12987012987013,3.0906200408935547,2.396106719970703
pima-CFS,2,3,MyNB,74.02597402597402,4.095315933227539,4.959344863891602
pima-CFS,2,4,MyNB,77.92207792207793,5.368471145629883,1.9702911376953125
pima-CFS,2,5,MyNB,81.81818181818183,2.839803695678711,1.931905746459961
pima-CFS,2,6,MyNB,67.53246753246754,2.844810485839844,1.9800662994384768
pima-CFS,2,7,MyNB,79.22077922077922,2.8607845306396484,1.986026763916016
pima-CFS,2,8,MyNB,77.92207792207793,2.7954578399658203,2.142906188964844
pima-CFS,2,9,MyNB,78.94736842105263,2.926349639892578,2.1004676818847656
pima-CFS,2,10,MyNB,73.68421052631578,2.8553009033203125,2.240896224975586
pima-CFS,3,1,MyNB,79.22077922077922,3.1561851501464844,2.295970916748047
pima-CFS,3,2,MyNB,74.02597402597402,3.0519962310791016,2.1414756774902344
pima-CFS,3,3,MyNB,71.42857142857143,2.855062484741211,2.279043197631836
pima-CFS,3,4,MyNB,75.32467532467533,13.87310028076172,4.177331924438477
pima-CFS,3,5,MyNB,76.62337662337663,2.876758575439453,2.1915435791015625
pima-CFS,3,6,MyNB,83.11688311688312,2.979755401611328,2.080202102661133
pima-CFS,3,7,MyNB,74.02597402597402,2.811908721923828,2.08902359008789
pima-CFS,3,8,MyNB,83.11688311688312,2.815723419189453,1.973867416381836
pima-CFS,3,9,MyNB,72.36842105263158,2.8536319732666016,2.039670944213867
pima-CFS,3,10,MyNB,78.94736842105263,2.823352813720703,2.072572708129883
pima-CFS,4,1,MyNB,76.62337662337663,7.433414459228516,2.269744873046875
pima-CFS,4,2,MyNB,79.22077922077922,3.053903579711914,2.245426177978516
pima-CFS,4,3,MyNB,75.32467532467533,2.864837646484375,2.2644996643066406
pima-CFS,4,4,MyNB,74.02597402597402,2.8362274169921875,2.238988876342773
pima-CFS,4,5,MyNB,72.72727272727273,2.895832061767578,2.274751663208008
pima-CFS,4,6,MyNB,75.32467532467533,2.956628799438477,2.239704132080078
pima-CFS,4,7,MyNB,76.62337662337663,2.920866012573242,2.291202545166016
pima-CFS,4,8,MyNB,80.51948051948052,2.9816627502441406,2.252817153930664
pima-CFS,4,9,MyNB,75.0,5.560874938964844,16.37434959411621
pima-CFS,4,10,MyNB,77.63157894736842,2.980947494506836,2.1262168884277344
pima-CFS,5,1,MyNB,75.32467532467533,2.976655960083008,1.9788742065429688
pima-CFS,5,2,MyNB,74.02597402597402,2.8641223907470703,1.9817352294921875
pima-CFS,5,3,MyNB,81.81818181818183,2.9773712158203125,2.285480499267578
pima-CFS,5,4,MyNB,75.32467532467533,2.850055694580078,2.243518829345703
pima-CFS,5,5,MyNB,76.62337662337663,2.907752990722656,2.199888229370117
pima-CFS,5,6,MyNB,80.51948051948052,2.891063690185547,2.209901809692383
pima-CFS,5,7,MyNB,72.72727272727273,2.9053688049316406,2.2449493408203125
pima-CFS,5,8,MyNB,79.22077922077922,2.9861927032470703,2.12860107421875
pima-CFS,5,9,MyNB,80.26315789473685,2.8820037841796875,2.160310745239258
pima-CFS,5,10,MyNB,72.36842105263158,2.918720245361328,2.2513866424560547
pima-CFS,6,1,MyNB,71.42857142857143,3.0841827392578125,2.197265625
pima-CFS,6,2,MyNB,79.22077922077922,2.8946399688720703,2.2950172424316406
pima-CFS,6,3,MyNB,76.62337662337663,2.9125213623046875,2.295255661010742
pima-CFS,6,4,MyNB,79.22077922077922,2.8700828552246094,2.267599105834961
pima-CFS,6,5,MyNB,79.22077922077922,2.8634071350097656,2.161741256713867
pima-CFS,6,6,MyNB,76.62337662337663,2.8848648071289062,2.205133438110352
pima-CFS,6,7,MyNB,79.22077922077922,2.9137134552001958,2.2385120391845703
pima-CFS,6,8,MyNB,70.12987012987013,2.8934478759765625,2.2788047790527344
pima-CFS,6,9,MyNB,73.68421052631578,2.8841495513916016,2.260684967041016
pima-CFS,6,10,MyNB,81.57894736842105,2.882719039916992,2.2628307342529297
pima-CFS,7,1,MyNB,72.72727272727273,3.0891895294189453,2.296924591064453
pima-CFS,7,2,MyNB,81.81818181818183,2.883434295654297,2.2907257080078125
pima-CFS,7,3,MyNB,74.02597402597402,2.905607223510742,2.2525787353515625
pima-CFS,7,4,MyNB,74.02597402597402,2.882242202758789,2.2923946380615234
pima-CFS,7,5,MyNB,77.92207792207793,2.9554367065429688,6.3419342041015625
pima-CFS,7,6,MyNB,70.12987012987013,3.0012130737304688,2.0041465759277344
pima-CFS,7,7,MyNB,77.92207792207793,2.807140350341797,1.970767974853516
pima-CFS,7,8,MyNB,77.92207792207793,2.833127975463867,1.961708068847656
pima-CFS,7,9,MyNB,80.26315789473685,2.8417110443115234,1.9714832305908203
pima-CFS,7,10,MyNB,73.68421052631578,2.834796905517578,1.8868446350097656
pima-CFS,8,1,MyNB,76.62337662337663,3.0884742736816406,2.3720264434814453
pima-CFS,8,2,MyNB,70.12987012987013,2.92205810546875,2.2923946380615234
pima-CFS,8,3,MyNB,77.92207792207793,2.866983413696289,2.295970916748047
pima-CFS,8,4,MyNB,72.72727272727273,2.89154052734375,2.2652149200439453
pima-CFS,8,5,MyNB,76.62337662337663,2.919435501098633,2.2737979888916016
pima-CFS,8,6,MyNB,79.22077922077922,2.871036529541016,2.097129821777344
pima-CFS,8,7,MyNB,77.92207792207793,3.0438899993896484,2.290964126586914
pima-CFS,8,8,MyNB,83.11688311688312,2.9001235961914062,2.3229122161865234
pima-CFS,8,9,MyNB,71.05263157894737,2.8383731842041016,2.394437789916992
pima-CFS,8,10,MyNB,81.57894736842105,2.8662681579589844,1.901388168334961
pima-CFS,9,1,MyNB,83.11688311688312,3.201007843017578,2.2690296173095703
pima-CFS,9,2,MyNB,68.83116883116884,2.9685497283935547,2.294778823852539
pima-CFS,9,3,MyNB,72.72727272727273,2.899646759033203,2.259969711303711
pima-CFS,9,4,MyNB,83.11688311688312,2.8781890869140625,2.0852088928222656
pima-CFS,9,5,MyNB,80.51948051948052,2.883434295654297,2.273082733154297
pima-CFS,9,6,MyNB,77.92207792207793,2.895116806030273,2.2559165954589844
pima-CFS,9,7,MyNB,72.72727272727273,2.8541088104248047,2.1445751190185547
pima-CFS,9,8,MyNB,67.53246753246754,2.83050537109375,2.103567123413086
pima-CFS,9,9,MyNB,76.31578947368422,2.9463768005371094,2.279996871948242
pima-CFS,9,10,MyNB,82.89473684210526,2.922534942626953,2.2530555725097656
pima-CFS,10,1,MyNB,77.92207792207793,19.26589012145996,2.2842884063720703
pima-CFS,10,2,MyNB,77.92207792207793,3.7140846252441406,2.2346973419189453
pima-CFS,10,3,MyNB,83.11688311688312,2.825498580932617,2.174854278564453
pima-CFS,10,4,MyNB,76.62337662337663,2.8426647186279297,2.1696090698242188
pima-CFS,10,5,MyNB,75.32467532467533,3.1201839447021484,2.1576881408691406
pima-CFS,10,6,MyNB,76.62337662337663,2.840757369995117,2.2475719451904297
pima-CFS,10,7,MyNB,70.12987012987013,2.8603076934814453,2.2513866424560547
pima-CFS,10,8,MyNB,81.81818181818183,2.805471420288086,2.221107482910156
pima-CFS,10,9,MyNB,68.42105263157895,2.872467041015625,2.012968063354492
pima-CFS,10,10,MyNB,75.0,2.973318099975586,1.9588470458984373
